ball_loss,event_loss
0.1228485107421875,0.6638701379678107
0.11843279004096985,0.43600402462031973
0.11349484324455261,0.3422917067655362
0.108464814722538,0.16320014418751233
0.10545898228883743,0.23025742263189033
0.10395453870296478,0.2969113336073463
0.09877200424671173,0.32575309425010346
0.09793772548437119,0.0313865034841001
0.09758752584457397,0.11978924335284538
0.09684693813323975,0.20358747776286085
0.09659771621227264,0.17376776129545365
0.09662404656410217,0.11731945350766182
0.09683267772197723,0.10971016549365194
0.09813140332698822,0.10461355392261631
0.10056717693805695,0.09932261186571861
0.10296984761953354,0.09499791637063026
0.13341130316257477,0.1416909548570402
0.1373499035835266,0.25635129992698225
0.13796649873256683,0.22726802774455573
0.13524045050144196,0.12424257733377243
0.1366957277059555,0.11017744773198501
0.13785691559314728,0.2214271588628049
0.1385686695575714,0.31473952110020287
0.13383546471595764,0.33822519073050106
0.13372312486171722,0.03422707784920931
0.1155502051115036,0.09494449151679873
0.11530406773090363,0.10112517897738892
0.11944963783025742,0.10539821848526976
0.12382343411445618,0.10305797431580545
0.12844856083393097,0.10470570111647248
0.12865889072418213,0.10546730407442789
0.13381709158420563,0.1003771246241263
0.13914678990840912,0.1000034481884249
0.14466968178749084,0.09468581527471542
0.1284647434949875,0.05573582788929343
0.1272934377193451,0.3816539422623699
0.11843279004096985,0.38619487622099713
0.11831623315811157,0.3310454232020249
0.10893158614635468,0.12945891134950216
0.10659079253673553,0.16845132514184502
0.1046534925699234,0.2303351480427585
0.10244473814964294,0.28771514342883076
0.09850730001926422,0.15873263671528548
0.10067292302846909,0.031395362224429846
0.1004103273153305,0.10321784413110209
0.10037323087453842,0.09735977198304359
0.09933709353208542,0.11648123258791229
0.10118299722671509,0.11720255669206381
0.10352636873722076,0.11017137494883936
0.10605105012655258,0.10451603825352197
0.10767760872840881,0.10060535232019295
0.11043302714824677,0.09452556911855936
0.11090721189975739,0.09444446209818125
0.11069777607917786,0.10080652426802984
0.1150088831782341,0.10556220186909909
0.11932303011417389,0.10430497455355173
0.12358985841274261,0.10941082937642932
0.12448900192975998,0.10901931081662053
0.1296566128730774,0.10381585164965262
0.13497218489646912,0.09924131209948556
0.14022722840309143,0.0953838643617928
0.13397429883480072,0.08084737230092287
0.1290757954120636,0.41019869547166454
0.12306106090545654,0.6478430554944538
0.11843279004096985,0.4026997725918894
0.11388993263244629,0.3635803800425492
0.10934764891862869,0.17103299141269163
0.10608042776584625,0.23592186744971044
0.1040353775024414,0.2977340288630066
0.10175150632858276,0.33408065283038013
0.09765035659074783,0.03350262297317386
0.09792715311050415,0.11327315568195448
0.09657646715641022,0.12428503279448276
0.09644114971160889,0.11227039806250302
0.09638458490371704,0.11764031602069736
0.09796697646379471,0.11317015594170438
0.09929263591766357,0.10525710871236912
0.10272188484668732,0.10147382317593912
0.10525870323181152,0.09533680696040392
0.137044295668602,0.06617485452443361
0.13218864798545837,0.28316912210775125
0.12762048840522766,0.27049170969149405
0.12302074581384659,0.15444701897210164
0.11860579997301102,0.09081423856969195
0.11599501967430115,0.1389893160947137
0.11347854137420654,0.2268935847904862
0.11089262366294861,0.24994574704257727
0.10414150357246399,0.10114792478270829
0.1429947465658188,0.1497019841335714
0.1443699151277542,0.27495455508019795
0.1455967128276825,0.23545484829250862
0.14659430086612701,0.1411062111485639
0.14758345484733582,0.09743631847777579
0.14306630194187164,0.1700335595757547
0.14349287748336792,0.24417603379227773
0.14353296160697937,0.2546405018324578
0.13836047053337097,0.07130998745560646
0.11949637532234192,0.09504641825333238
0.11970670521259308,0.10057584567137728
0.12448900192975998,0.1041347404083058
0.1296566128730774,0.1071339840557482
0.13497218489646912,0.11117564141750336
0.14022722840309143,0.11052988204694691
0.1457234025001526,0.10536016679758325
0.14609654247760773,0.10004130969181768
0.15177449584007263,0.09537215903401375
0.12976016104221344,0.05900101829320192
0.12819290161132812,0.3969648135406737
0.12311239540576935,0.5605650765993629
0.11814270913600922,0.41999632889972527
0.11229072511196136,0.26759385722107254
0.10817047953605652,0.17730868143106462
0.10296763479709625,0.2307263094796593
0.10095277428627014,0.2956811809533887
0.09920524060726166,0.4406823297485971
0.09775640070438385,0.03202342567965388
0.09905745834112167,0.14094927250879186
0.09754505753517151,0.1863278298197129
0.09755708277225494,0.15752787549056677
0.09648361802101135,0.12353327684104443
0.09729460626840591,0.11736068984273973
0.09858718514442444,0.1108382288761685
0.1008535698056221,0.1023899746685515
0.10298751294612885,0.09548064414411783
0.11642643064260483,0.38228461230301036
0.12111668288707733,0.3562603254546015
0.121018186211586,0.2358934474868586
0.1222960501909256,0.18669629991808367
0.12306036055088043,0.2208227102237288
0.1280510127544403,0.6283969346103
0.12865319848060608,0.7934386448149044
0.12900623679161072,0.4444692636205738
0.12870070338249207,0.030392630025744438
0.12156253308057785,0.09465139918029308
0.12612584233283997,0.10032779685377066
0.12669780850410461,0.10375915034476203
0.13203638792037964,0.10482202605743304
0.13276846706867218,0.10492801293730736
0.13789872825145721,0.10451671787357739
0.13868257403373718,0.1043864354186205
0.14384432137012482,0.09901559345730165
0.14472660422325134,0.09355615079402924
0.13340172171592712,0.0422138711437583
0.13161426782608032,0.34860490937064015
0.12706464529037476,0.4129065826342292
0.1274562031030655,0.34593842359922167
0.12267191708087921,0.2930928897258127
0.12284211814403534,0.21108269216676
0.11840954422950745,0.2373044285986018
0.11405748128890991,0.2578093988875538
0.114104263484478,0.17205609974917024
0.10301508009433746,0.04608460143208504
0.1071704849600792,0.12030266150159452
0.10759090632200241,0.14152358268937815
0.11171290278434753,0.15653871577923248
0.11177313327789307,0.1818197933025658
0.11570926010608673,0.15297602695423868
0.11561048030853271,0.13612851430705925
0.11901308596134186,0.09354571686314425
0.11932332813739777,0.09356739092618227
0.14671102166175842,0.1890929134679027
0.1432056725025177,0.25465148485029626
0.14452221989631653,0.22908145807841063
0.13989406824111938,0.16920158491213635
0.14025896787643433,0.18213070079218596
0.137045219540596,0.28021264170572246
0.13788145780563354,0.27788181344284923
0.13336880505084991,0.25896382097372805
0.1337246149778366,0.05435298942029476
0.11553153395652771,0.09553521079942584
0.11961342394351959,0.09981794455168037
0.12394291162490845,0.10322223972186659
0.12854522466659546,0.10640697519552578
0.1332767903804779,0.10821714717894793
0.13328731060028076,0.10947019645881556
0.13809983432292938,0.10558716929642323
0.1380895972251892,0.10121291857259829
0.14296847581863403,0.09491529641672969
0.09894556552171707,0.05100051499903202
0.09888900071382523,0.10052097566698134
0.09906470775604248,0.10494411501916902
0.10110664367675781,0.10775834281220803
0.103509321808815,0.10575548885390162
0.10471721738576889,0.10847269121421092
0.10786315053701401,0.10134195336224716
0.1103745847940445,0.09913237658549252
0.11321955919265747,0.09516439354047179
0.1677570790052414,0.09670519270002842
0.168070450425148,0.5140590844613071
0.16806267201900482,0.8916904147353797
0.16443277895450592,1.1339526764398125
0.16864728927612305,1.2602555453777313
0.16809514164924622,1.1681526743024975
0.16808374226093292,0.9330175304527948
0.1671675145626068,0.5535582748369553
0.16513502597808838,0.09502636268734932
0.11762963235378265,0.09387394320219755
0.12337394058704376,0.10019723061948635
0.12863804399967194,0.10169614069941661
0.13478195667266846,0.10979068282434118
0.14037799835205078,0.10969600500538945
0.14526700973510742,0.10749141848496245
0.1492549180984497,0.10634532393043095
0.15429358184337616,0.10068198421830069
0.15490300953388214,0.09507984621450305
0.13861724734306335,0.08318650163710117
0.13445837795734406,0.2765382563437256
0.1339363157749176,0.2699953431088532
0.12895135581493378,0.1635829788669672
0.12398070096969604,0.08086109804844455
0.12166278809309006,0.1208871282299816
0.11960002034902573,0.2267853705423804
0.12133746594190598,0.24989176378140282
0.1187283918261528,0.0939203288871795
0.09888900071382523,0.09744502231478691
0.09821680188179016,0.10387175825703238
0.09928493201732635,0.10895970762880905
0.09980018436908722,0.11170947232039337
0.10125328600406647,0.1118603809736669
0.10275617986917496,0.11167573809679114
0.10417207330465317,0.10612378278104452
0.10655126720666885,0.10134823118479516
0.10275307297706604,0.0958788082934916
0.10130194574594498,0.1021768480610289
0.09980811178684235,0.10651961032196697
0.09937717765569687,0.10873498010962206
0.09791210293769836,0.10852681146934628
0.09716074168682098,0.1077771798640591
0.09679362922906876,0.10383412424689356
0.0972898006439209,0.09933046180828398
0.097074493765831,0.09426779765635729
0.1012464091181755,0.09433783125132322
0.10183797031641006,0.10008573906059547
0.10230258107185364,0.10631574372357194
0.105097696185112,0.10779927534840121
0.10815419256687164,0.11024514865130186
0.10899321734905243,0.10966545565683375
0.11256341636180878,0.10566119695370119
0.11709104478359222,0.10102643755967575
0.11796876788139343,0.09482815349474549
0.11301398277282715,0.043762738816440105
0.09244294464588165,0.027238060487434268
0.09226810932159424,0.3328739251670136
0.09671573340892792,0.23312145541839863
0.09925119578838348,0.15304872363643401
0.10663802921772003,0.06835085826969589
0.111843541264534,0.10767746595874259
0.11848597228527069,0.22867559685956163
0.11061795800924301,0.2509535984572285
0.10872937738895416,0.07817312539555132
0.09230413287878036,0.09431742504239082
0.09061945974826813,0.09672519152544604
0.09238563477993011,0.10590650192432027
0.0931776612997055,0.11297797144924865
0.0962415561079979,0.10965224541723728
0.09930971264839172,0.10781320686236374
0.10310374200344086,0.10873103528264645
0.10854344069957733,0.10235859146236942
0.10804325342178345,0.09682633355259895
0.10759121179580688,0.09859828930348158
0.10305693000555038,0.1045493057554967
0.10322524607181549,0.11049283315992889
0.10892029106616974,0.11344708096748682
0.10847198963165283,0.1109694610349834
0.11379259824752808,0.10099118287287545
0.112053781747818,0.10199856688928396
0.11233007907867432,0.10333581927908105
0.11263896524906158,0.09723490616306663
0.09354186058044434,0.0418431181460619
0.09193027019500732,0.2549680766516472
0.09625199437141418,0.22802034543527125
0.08916804194450378,0.17721541144385003
0.09592495858669281,0.1316730984726746
0.08792874217033386,0.15237043138693848
0.08838142454624176,0.28160835410562224
0.08810287714004517,0.29509770982838335
0.09144595265388489,0.06283305026590824
0.08838142454624176,0.21752300673688296
0.08810287714004517,0.2748175912345321
0.09144595265388489,0.15356742057706663
0.09490711241960526,0.11379452285618463
0.10086961090564728,0.11273415200412273
0.10095489025115967,0.10715101898032442
0.10439911484718323,0.10388090116418564
0.10878278315067291,0.09961311537300768
0.10881751030683517,0.09648035001009703
0.09976436197757721,0.081561422906816
0.10099408775568008,0.2610987028667484
0.09983144700527191,0.22752778741583246
0.10055483132600784,0.11033337518088131
0.10816672444343567,0.04296414182249464
0.11586502194404602,0.14855050960873467
0.10673502832651138,0.23532006688997606
0.10492625832557678,0.2782080998460571
0.10481671988964081,0.10133129497990012
0.09300197660923004,0.06942769140005112
0.09346769750118256,0.10177006406253497
0.09259246289730072,0.1080286159533048
0.09612713754177094,0.10980007571986725
0.10260304808616638,0.11257442412897944
0.10537143796682358,0.10820599912171071
0.11209391057491302,0.10793574967194161
0.11420266330242157,0.10224182302712548
0.11019599437713623,0.09669738309457898
0.09807924926280975,0.0872585745237302
0.09796906262636185,0.25885242980838086
0.09816347062587738,0.2298150268525067
0.09690769016742706,0.10323893266862212
0.09466097503900528,0.046944353735625555
0.09307146072387695,0.29692901724749066
0.09265020489692688,0.3545161718770223
0.08935760706663132,0.28697341251502406
0.08931436389684677,0.052264617290347815
0.09665268659591675,0.09523202106356621
0.1002393513917923,0.09761430078110106
0.09669843316078186,0.10326364960903717
0.09687499701976776,0.11093620643689459
0.0980360209941864,0.11380417039617896
0.09792634099721909,0.10945770590813356
0.09887351840734482,0.1076150605552459
0.10236547887325287,0.1043845888244099
0.10167548805475235,0.09684046171605587
0.09281712025403976,0.04104320099577308
0.0997975543141365,0.2592078949156508
0.09573681652545929,0.2269103938109488
0.10248833894729614,0.11005050564787974
0.10317860543727875,0.04518851452849049
0.10812456905841827,0.12743570253511477
0.10654105991125107,0.2373260186691833
0.10160069167613983,0.25172615854955416
0.10009315609931946,0.04811279382556677
0.09624525904655457,0.09561026142910123
0.10046887397766113,0.09850711668881162
0.10101573169231415,0.09934398771345905
0.09956616163253784,0.10066177689012976
0.09898880124092102,0.10181974247097969
0.09629538655281067,0.10508539578435959
0.10026461631059647,0.10561722933729303
0.1039077490568161,0.10196683808508308
0.1024593934416771,0.09678718214854598
0.0951874852180481,0.08659178763628006
0.09292293339967728,0.3777373939946873
0.09198634326457977,0.2424684489529586
0.09094923734664917,0.13519043509885598
0.09636082500219345,0.060429631094848446
0.09658200293779373,0.11412153233184678
0.09838336706161499,0.2351662274812304
0.08980200439691544,0.24973692414369994
0.09197340905666351,0.10819958569481969
0.09175211191177368,0.06322374008595943
0.09012070298194885,0.0995091266372708
0.09116852283477783,0.1021422553943531
0.09384007751941681,0.10429555809306981
0.09646963328123093,0.1079074046574533
0.10167858749628067,0.11051460075697925
0.10583750903606415,0.10597712641923303
0.1084463894367218,0.10232136803093089
0.1088624894618988,0.09467167034745216
0.09842558950185776,0.09182921540923417
0.09298940002918243,0.2519139506768152
0.0972624197602272,0.24366984897749094
0.09740215539932251,0.11224469990013945
0.10005869716405869,0.057023925730845804
0.10250970721244812,0.11698494988648497
0.09841121733188629,0.2272110094514379
0.09567128866910934,0.26478934064979676
0.09786944836378098,0.11985842138528824
0.09666121006011963,0.0601222044788301
0.09603916108608246,0.099409144380978
0.09937311708927155,0.09436928521113948
0.1021396592259407,0.10159147668480137
0.10303479433059692,0.10091502126306295
0.10658204555511475,0.1127070138936919
0.10601750016212463,0.10084560708187253
0.10594771802425385,0.09711109798162781
0.11001969873905182,0.0934907216578722
0.09613587707281113,0.06976528331870213
0.0965588390827179,0.25961981741771056
0.09973445534706116,0.24976506761031259
0.10035499930381775,0.11174328347371859
0.1027505099773407,0.04553482216147131
0.09466652572154999,0.2782372946597996
0.09562557190656662,0.32622006905268414
0.09470143169164658,0.27351082492510853
0.09375381469726562,0.039887644816190004
0.09822376072406769,0.03985982295125723
0.09950140863656998,0.2572792217649367
0.09980157017707825,0.22901845692811879
0.10598866641521454,0.10902510397860435
0.10269483923912048,0.05336591975992633
0.09735967963933945,0.10861701623906264
0.09517940133810043,0.2267913361997415
0.09612385928630829,0.263757305104249
0.09961839020252228,0.03661526087671518
0.09299951791763306,0.09447272634133697
0.09345251321792603,0.0984752730275871
0.09770175069570541,0.10344919398163548
0.10489405691623688,0.11048413687826635
0.10078293085098267,0.11023376509547234
0.10573110729455948,0.10794590586263264
0.11002520471811295,0.10662415876418713
0.11555083841085434,0.10132560558210074
0.12007257342338562,0.09677531477063894
0.10542233288288116,0.09710670216009021
0.10072392970323563,0.10284350585859536
0.10305602848529816,0.10841502763666605
0.10511541366577148,0.11027865356188382
0.10594557970762253,0.10867072129622102
0.10951539874076843,0.11085193905015205
0.11120042204856873,0.1064105845110656
0.11434511840343475,0.10166231760202861
0.11400209367275238,0.0965916053391993
0.10088775306940079,0.09681846620514989
0.09755339473485947,0.10171683550557883
0.09706970304250717,0.1068625699413439
0.09867997467517853,0.10959272953635443
0.10239899903535843,0.11002093506976962
0.10603754222393036,0.10869357211230385
0.11105957627296448,0.10532437674218997
0.11479954421520233,0.10227532144275542
0.11819913983345032,0.09653240395709872
0.09678352624177933,0.05652502505108714
0.09283814579248428,0.09786966741734018
0.09591706097126007,0.10397252687380784
0.10340075194835663,0.10642489066695981
0.10784319043159485,0.10851245187222958
0.11032392084598541,0.10886287599461032
0.11193802952766418,0.1096623999926825
0.1149575263261795,0.1024306600456201
0.12340046465396881,0.09733864385634661
0.11123667657375336,0.07215200457721949
0.10725541412830353,0.26351184905632663
0.1017041951417923,0.2548474437812392
0.0980938971042633,0.1349794543797525
0.09169366210699081,0.08477821020437659
0.09143860638141632,0.13966771708349499
0.10029306262731552,0.22843857779778431
0.1006416454911232,0.2542153169271792
0.09820431470870972,0.10452672000974417
0.10308898985385895,0.09650932950899005
0.10755415260791779,0.10209520360688665
0.10844393074512482,0.10636585067275145
0.1093563586473465,0.10949504982695604
0.11374418437480927,0.1107995305210352
0.11425153911113739,0.10778050639311892
0.11716407537460327,0.10648322346610661
0.11553888022899628,0.1013220877794038
0.12019293755292892,0.09610339300706983
0.0902596265077591,0.08537130290642381
0.09021507948637009,0.1078231913669907
0.08752700686454773,0.2640812059856127
0.08928981423377991,0.6096488301763371
0.08854946494102478,0.34744594991207123
0.08887255191802979,0.15647160832430806
0.0891893208026886,0.10206910077923478
0.08952274918556213,0.10000064639079653
0.08838184177875519,0.09445280535146594
0.09079213440418243,0.09370081825181842
0.08944939076900482,0.09572210431286401
0.08907866477966309,0.10321358400282557
0.09100654721260071,0.10443593752584365
0.09315799921751022,0.10452369879931211
0.09017378091812134,0.1063177063526822
0.09219083935022354,0.11023518922960251
0.0911446213722229,0.10132911983904694
0.09220009297132492,0.09515802934765816
0.09694752097129822,0.08378826547414064
0.0921986848115921,0.10290824446762709
0.0966733768582344,0.10779368797804409
0.09896311908960342,0.14540711314502014
0.09849603474140167,0.12452991679310799
0.09893690049648285,0.10736119120427988
0.09802907705307007,0.10113706002656417
0.09821048378944397,0.09818834975262342
0.09611894190311432,0.08525902777910233
0.09961667656898499,0.09663059515878558
0.09922409057617188,0.10199116172144246
0.09017772972583771,0.11247763443793186
0.09413149207830429,0.11526797553245852
0.09393995255231857,0.11384343868121505
0.0931563451886177,0.11094197640802496
0.09513460099697113,0.1268368184270473
0.09552491456270218,0.09800350916996538
0.09518512338399887,0.05622749659232795
0.10763943195343018,0.09564393013715744
0.10907560586929321,0.10231646300402969
0.10576821118593216,0.11234986312174483
0.1079825907945633,0.11618797782712637
0.10629274696111679,0.11971092177554965
0.11573032289743423,0.11025500657758365
0.10496839135885239,0.11060315769231854
0.11395804584026337,0.101495153504433
0.10835608839988708,0.09591675782576203
0.08958329260349274,0.049167622812092304
0.09110565483570099,0.3265078625514415
0.09712236374616623,0.23334447505365616
0.09828481078147888,0.1313091618973253
0.1037946492433548,0.059875337538869644
0.11161214113235474,0.10364477522159198
0.10489390790462494,0.23214533532701437
0.10693752765655518,0.24962239641706177
0.10536864399909973,0.06468591527664103
0.09203968197107315,0.07246443908661604
0.09201664477586746,0.09882902954694861
0.09539997577667236,0.10500986665960978
0.09642109274864197,0.11570891897565957
0.09575673192739487,0.11645735055208206
0.0966213047504425,0.11393929964726474
0.09940417110919952,0.10633939894955832
0.10024941712617874,0.10253618910024498
0.10378210246562958,0.09531771810725331
0.10500302910804749,0.0913079502643086
0.09901610016822815,0.2563886730032282
0.10363364964723587,0.23715208538893345
0.10663899779319763,0.10647322120162586
0.10025067627429962,0.04305513948463613
0.10091353207826614,0.11564423000037054
0.09414103627204895,0.27259881723328216
0.09300853312015533,0.3535848107549852
0.09452655166387558,0.04720064299181104
0.10246416181325912,0.08953309524804354
0.10213993489742279,0.10313095820236139
0.09641027450561523,0.10489890643419812
0.10042739659547806,0.10984746954926965
