                  epoch,             train/loss,  metrics/accuracy_top1,  metrics/accuracy_top5,               val/loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     53,                  3e-05,                0.96333,                      1,                0.29001,              0.0003535,              0.0003535,              0.0003535
                     54,                0.00137,                0.96333,                      1,                0.29087,             0.00034643,             0.00034643,             0.00034643
                     55,                0.00283,                0.96333,                      1,                0.29212,             0.00033936,             0.00033936,             0.00033936
                     56,                0.01345,                  0.955,                      1,                0.29666,              0.0003323,              0.0003323,              0.0003323
                     57,                0.01235,                0.96167,                      1,                0.29241,             0.00032523,             0.00032523,             0.00032523
                     58,                0.00781,                  0.955,                      1,                0.29431,             0.00031816,             0.00031816,             0.00031816
                     59,                0.00532,                   0.96,                      1,                0.29045,             0.00031109,             0.00031109,             0.00031109
                     60,                0.00378,                0.96833,                      1,                0.28805,             0.00030402,             0.00030402,             0.00030402
                     61,                0.00231,                   0.96,                      1,                0.29127,             0.00029695,             0.00029695,             0.00029695
                     62,                0.00159,                0.96667,                      1,                0.28851,             0.00028988,             0.00028988,             0.00028988
                     63,                 0.0007,                0.96667,                      1,                0.28766,             0.00028282,             0.00028282,             0.00028282
                     64,                0.00075,                0.96667,                      1,                0.28782,             0.00027575,             0.00027575,             0.00027575
                     65,                0.00047,                   0.97,                      1,                0.28751,             0.00026868,             0.00026868,             0.00026868
                     66,                0.00039,                   0.97,                      1,                0.28739,             0.00026161,             0.00026161,             0.00026161
                     67,                0.00044,                0.96833,                      1,                0.28816,             0.00025454,             0.00025454,             0.00025454
                     68,                0.00053,                0.96833,                      1,                0.28799,             0.00024747,             0.00024747,             0.00024747
                     69,                0.00103,                0.97167,                      1,                0.28762,              0.0002404,              0.0002404,              0.0002404
                     70,                 0.0003,                0.96833,                      1,                0.28815,             0.00023334,             0.00023334,             0.00023334
                     71,                0.00022,                0.96833,                      1,                0.28803,             0.00022627,             0.00022627,             0.00022627
                     72,                0.00077,                0.96167,                      1,                0.29088,              0.0002192,              0.0002192,              0.0002192
                     73,                 0.0004,                  0.965,                      1,                0.28947,             0.00021213,             0.00021213,             0.00021213
                     74,                 0.0002,                0.96667,                      1,                0.28929,             0.00020506,             0.00020506,             0.00020506
                     75,                0.00026,                  0.965,                      1,                0.28985,             0.00019799,             0.00019799,             0.00019799
                     76,                0.00093,                  0.965,                      1,                0.28937,             0.00019092,             0.00019092,             0.00019092
                     77,                0.00017,                  0.965,                      1,                0.28815,             0.00018385,             0.00018385,             0.00018385
                     78,                0.00013,                  0.965,                      1,                 0.2887,             0.00017679,             0.00017679,             0.00017679
                     79,                0.00011,                  0.965,                      1,                0.28851,             0.00016972,             0.00016972,             0.00016972
                     80,                 0.0001,                  0.965,                      1,                0.28859,             0.00016265,             0.00016265,             0.00016265
                     81,                  8e-05,                0.96667,                      1,                0.28856,             0.00015558,             0.00015558,             0.00015558
                     82,                  7e-05,                0.96667,                      1,                 0.2887,             0.00014851,             0.00014851,             0.00014851
                     83,                  7e-05,                  0.965,                      1,                0.28897,             0.00014144,             0.00014144,             0.00014144
                     84,                  6e-05,                  0.965,                      1,                  0.289,             0.00013437,             0.00013437,             0.00013437
                     85,                  5e-05,                  0.965,                      1,                0.28911,             0.00012731,             0.00012731,             0.00012731
                     86,                  4e-05,                  0.965,                      1,                0.28914,             0.00012024,             0.00012024,             0.00012024
                     87,                  4e-05,                  0.965,                      1,                0.28909,             0.00011317,             0.00011317,             0.00011317
                     88,                  4e-05,                  0.965,                      1,                0.28917,              0.0001061,              0.0001061,              0.0001061
                     89,                  4e-05,                  0.965,                      1,                0.28927,             9.9032e-05,             9.9032e-05,             9.9032e-05
                     90,                  4e-05,                  0.965,                      1,                0.28908,             9.1963e-05,             9.1963e-05,             9.1963e-05
                     91,                  3e-05,                  0.965,                      1,                0.28906,             8.4895e-05,             8.4895e-05,             8.4895e-05
                     92,                  3e-05,                  0.965,                      1,                0.28901,             7.7826e-05,             7.7826e-05,             7.7826e-05
                     93,                  3e-05,                  0.965,                      1,                0.28894,             7.0757e-05,             7.0757e-05,             7.0757e-05
                     94,                  3e-05,                0.96333,                      1,                0.28914,             6.3689e-05,             6.3689e-05,             6.3689e-05
                     95,                  3e-05,                  0.965,                      1,                0.28899,              5.662e-05,              5.662e-05,              5.662e-05
                     96,                  3e-05,                  0.965,                      1,                0.28915,             4.9552e-05,             4.9552e-05,             4.9552e-05
                     97,                  2e-05,                  0.965,                      1,                0.28909,             4.2483e-05,             4.2483e-05,             4.2483e-05
                     98,                  3e-05,                  0.965,                      1,                0.28899,             3.5414e-05,             3.5414e-05,             3.5414e-05
                     99,                  3e-05,                  0.965,                      1,                 0.2891,             2.8346e-05,             2.8346e-05,             2.8346e-05
                    100,                  2e-05,                  0.965,                      1,                 0.2891,             2.1277e-05,             2.1277e-05,             2.1277e-05
